企業名,法人番号,採用担当者名,担当者確度,取得手法,取得元,役職,部署,根拠URL,根拠,電話番号,従業員数,業種,都道府県,新卒フラグ,公式URL,取得日
株式会社セキド,,,,,,,,,,03-5843-7836,,商業（卸売業、小売業）,東京都,,https://sekidocorp.com/,2026-06-29
ローデ・シュワルツ・ジャパン株式会社,,,,,,,,,,,,製造業,東京都,,https://www.rohde-schwarz.com/jp/home_48230.html,2026-06-29
株式会社エーアールエー,,,,,,,,,,044-798-5454,,サービス業,東京都,,https://droneschool-tachikawa.com/,2026-06-29
株式会社CRAFT5,,,,,,,,,,092-600-2803,,情報通信,が広島県,,https://craft5-inc.com/,2026-06-29
株式会社ゲンズ,,,,,,,,,,,,,：群馬県,,,2026-06-29
株式会社V,,,,,,,,,,,,情報通信,東京都,,https://v-inc.jp/,2026-06-29
トランスコスモス株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社AIメタバース,,,,,,,,,,03-6821-1292,,情報通信,東京都,,https://www.ai-metaverse.jp/,2026-06-29
株式会社アウラム,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社レッドクリフ,,,,,,,,,,,,サービス業,東京都,,https://redcliff-inc.co.jp/,2026-06-29
株式会社VEXZ,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社TeraDox,,,,,,,,,,03-6843-3803,,情報通信,東京都,,https://teradox.jp/,2026-06-29
Animoca Brands 株式会社,,,,,,,,,,,,情報通信,東京都,,https://www.animocabrands.co.jp,2026-06-29
株式会社HIKKY,,,,,,,,,,,,サービス業,東京都,,https://www.hikky.co.jp,2026-06-29
SUSHI TOP MARKETING株式会社,,,,,,,,,,,,情報通信,東京都,,https://www.sushitopmarketing.com/,2026-06-29
SBI VCトレード株式会社,,,,,,,,,,03-6229-1166,,金融・保険業,東京都,,https://www.sbivc.co.jp/,2026-06-29
九州旅客鉄道株式会社,,,,,,,,,,,,倉庫・運輸関連業,報福岡県,,http://www.jrkyushu.co.jp/,2026-06-29
株式会社農情人,,,,,,,,,,090-1807-8083,,サービス業,：千葉県,,https://noujoujin.com/,2026-06-29
Lehman Holdings株式会社,,,,,,,,,,,,サービス業,東京都,,https://lehmansoft.com/,2026-06-29
ギグワークス株式会社,,,,,,,,,,03-6832-3260,,サービス業,東京都,,https://www.gig.co.jp/,2026-06-29
株式会社CoinPost,,,,,,,,,,,,情報通信,東京都,,http://coinpost.jp/,2026-06-29
株式会社DeFimans,,,,,,,,,,,,金融・保険業,東京都,,https://defimans.com/,2026-06-29
株式会社トレードワークス,,,,,,,,,,03-6230-8900,,情報通信,東京都,,https://www.tworks.co.jp/,2026-06-29
SLASH VISION PTE. LTD.,,,,,,,,,,,,,,,,2026-06-29
僕たちの映画館2026製作委員会,,,,,,,,,,,,サービス業,東京都,,,2026-06-29
株式会社ACTANT,,,,,,,,,,050-3717-9515,,サービス業,東京都,,https://actant.jp/,2026-06-29
ELSOUL LABO B.V.,,,,,,,,,,316-8722-8310,,情報通信,,,https://labo.elsoul.nl/ja/,2026-06-29
east field株式会社,,,,,,,,,,03-6303-3501,,サービス業,東京都,,http://www.eastfield.co.jp,2026-06-29
株式会社Fanpla,,,,,,,,,,03-6277-5160,,サービス業,東京都,,https://corp.fanpla.co.jp/,2026-06-29
株式会社PLAY,,,,,,,,,,,,,,,,2026-06-29
アルファノート株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
UUUM株式会社,,,,,,,,,,,,情報通信,東京都,,http://www.uuum.co.jp/,2026-06-29
株式会社ボーンデジタル,,,,,,,,,,03-5215-8671,,商業（卸売業、小売業）,東京都,,https://www.borndigital.co.jp/,2026-06-29
株式会社一蔵,,,,,,,,,,03-5297-5151,,サービス業,東京都,,http://www.ichikura.jp/,2026-06-29
株式会社CyberZ,,,,,,,,,,03-5459-6276,,情報通信,東京都,,http://cyber-z.co.jp/,2026-06-29
YOMIURI BRAND STUDIO／読売新聞社,,,,,,,,,,03-3242-1111,,情報通信,東京都,,https://ybs.yomiuri.co.jp,2026-06-29
NE株式会社,,,,,,,,,,,,,神奈川県,,,2026-06-29
株式会社CREAVE,,,,,,,,,,050-6861-5101,,情報通信,東京都,,https://creave.co.jp/,2026-06-29
FORCE-R株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
一般社団法人フリーBGM協会,,,,,,,,,,,,財団法人・社団法人・宗教法人,東京都,,https://freebgm.org/,2026-06-29
株式会社クロス・マーケティンググループ,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社ECXグループ,,,,,,,,,,,,サービス業,東京都,,http://ecxg.co.jp/,2026-06-29
株式会社GoalTech,,,,,,,,,,,,情報通信,神奈川県,,https://lp.goaltech.co.jp/,2026-06-29
株式会社ブランジスタ,,,,,,,,,,,,サービス業,北海道,,http://www.brangista.com/,2026-06-29
パーソルキャリア株式会社,,,,,,,,,,,,サービス業,東京都,,https://www.persol-career.co.jp/,2026-06-29
KOBUSHI MARKETING合同会社,,,,,,,,,,,,情報通信,東京都,,https://peatix.com/event/5047520,2026-06-29
株式会社ENPASS,,,,,,,,,,03-3780-7194,,サービス業,東京都,,https://enpass.agency,2026-06-29
ReBear合同会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社エビリー,,,,,,,,,,03-6452-8917,,情報通信,東京都,,https://eviry.com/,2026-06-29
PIVOT株式会社,,伊藤みさき,0.66,自社採用ページ深掘り,自社採用ページ,,,https://pivot.inc/member/,"HRマネージャー
 
 
 
 
 
 伊藤みさき",,,サービス業,東京都,,https://www.pivot.inc,2026-06-29
株式会社トドオナダ,,,,,,,,,,,,,東京都,,https://qlipper.jp/,2026-06-29
株式会社コレクシア,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社デジタリフト,,,,,,,,,,03-6434-9896,,情報通信,東京都,,https://digitalift.co.jp/,2026-06-29
株式会社ケイズプロジェクト,,,,,,,,,,06-6260-2369,,サービス業,東京都,,http://www.ksprojectinc.co.jp,2026-06-29
一般社団法人日本エビデンスベーストマーケティング研究機構,,,,,,,,,,,,財団法人・社団法人・宗教法人,東京都,,https://ebmi.jp/,2026-06-29
株式会社オールトゥデイ,,,,,,,,,,048-638-7035,,情報通信,：埼玉県,,https://www.alltoday.jp/,2026-06-29
株式会社日立ソリューションズ,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社 日経BP,,,,,,,,,,,,情報通信,東京都,,https://www.nikkeibp.co.jp/,2026-06-29
株式会社ライズ・コンサルティング・グループ,,,,,,,,,,03-6441-2915,,サービス業,東京都,,http://www.rise-cg.co.jp,2026-06-29
アルサーガパートナーズ株式会社,,,,,,,,,,03-3461-3028,,情報通信,東京都,,http://www.arsaga.jp,2026-06-29
アイディルートコンサルティング株式会社,,,,,,,,,,03-6479-0573,,情報通信,東京都,,https://idealroute.jp/,2026-06-29
プロデリア・パートナーズ株式会社,,,,,,,,,,,,サービス業,東京都,,https://prodelia.co.jp/,2026-06-29
株式会社NSJAPAN,,,,,,,,,,,,サービス業,東京都,,https://ns-japan.com/,2026-06-29
アルティウスリンク株式会社,,,,,,,,,,,,サービス業,東京都,,https://dxpo.jp/real/box/tokyo/,2026-06-29
MOLTON株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
パーソルビジネスプロセスデザイン株式会社,,菅野 美幸,0.7,自社採用ページ深掘り,自社採用ページ,採用部,人材採用部,https://www.persol-bd.co.jp/eventseminar/hrsolution/wd-20260708/,採用部 部長 菅野 美幸,03-6385-0900,,サービス業,東京都,,https://www.persol-bd.co.jp/,2026-06-29
株式会社full house,,,,,,,,,,,,,神奈川県,,,2026-06-29
日本アイ・ビー・エム株式会社,,,,,,,,,,03-6667-1111,,情報通信,（福岡県,,https://www.ibm.com/jp-ja,2026-06-29
株式会社アトミテック,,,,,,,,,,,,,,,,2026-06-29
株式会社アイティフォー,,,,,,,,,,03-5275-7841,,情報通信,東京都,,https://www.itfor.co.jp/,2026-06-29
株式会社BOD,,,,,,,,,,,,,,,,2026-06-29
株式会社クリエアナブキ,,,,,,,,,,087-822-8898,,サービス業,:香川県,,https://www.crie.co.jp/,2026-06-29
株式会社アストン,,,,,,,,,,048-866-3399,,情報通信,：埼玉県,,https://aston.jp/,2026-06-29
株式会社ベルシステム24ホールディングス,,,,,,,,,,03-6896-6199,,サービス業,東京都,,https://www.bell24.co.jp/ja/,2026-06-29
独立行政法人国立高等専門学校機構,,,,,,,,,,,,教育・学習支援業,（長野県,,https://www.kosen-k.go.jp/,2026-06-29
一般社団法人 日本イノベーション融合学会,,,,,,,,,,090-5195-9053,,財団法人・社団法人・宗教法人,東京都,,https://ifsj.or.jp,2026-06-29
フィシルコム株式会社,,,,,,,,,,,,,,,,2026-06-29
株式会社HERP,,,,,,,,,,,,,東京都,,,2026-06-29
国立大学法人岡山大学,,,,,,,,,,086-252-1111,,教育・学習支援業, 岡山県,,https://www.okayama-u.ac.jp/,2026-06-29
株式会社カオナビ,,,,,,,,,,,,情報通信,東京都,,https://corp.kaonavi.jp/,2026-06-29
freecracy株式会社,,,,,,,,,,,,情報通信,東京都,,https://freecracy.com/,2026-06-29
株式会社ウィルグループ,,,,,,,,,,03-6859-8880,,サービス業,東京都,,https://willgroup.co.jp/,2026-06-29
株式会社Parkour Japan,,,,,,,,,,,,,,,,2026-06-29
株式会社日テレHR総合研究所,,,,,,,,,,,,サービス業,東京都,,https://ntv-hr.com/,2026-06-29
Sooon株式会社,,,,,,,,,,06-4256-6986,,情報通信,大阪府,,https://sooon-web.com/,2026-06-29
Institution for a Global Society 株式会社,,,,,,,,,,03-6447-7151,,情報通信,東京都,,https://www.i-globalsociety.com/,2026-06-29
リクレングス株式会社,,,,,,,,,,,,サービス業,東京都,,https://recrength.jp/,2026-06-29
コムチュア株式会社,,,,,,,,,,03-5745-9700,,情報通信,東京都,,https://www.comture.com/,2026-06-29
株式会社ミュートス,,,,,,,,,,06-6266-0440,,情報通信,大阪府,,,2026-06-29
株式会社Emooove,,,,,,,,,,,,サービス業,東京都,,https://emooove.co.jp/column,2026-06-29
株式会社翔泳社,,,,,,,,,,,,教育・学習支援業,東京都,,https://www.shoeisha.co.jp/,2026-06-29
フロンティア株式会社,,,,,,,,,,0120-311-532,,サービス業,東京都,,https://frontier-gr.jp/,2026-06-29
株式会社ナビット,,,,,,,,,,03-5215-5713,,情報通信,東京都,,https://www.navit-j.com/,2026-06-29
株式会社nonii,,,,,,,,,,054-395-7408,,商業（卸売業、小売業）,（静岡県,,https://nonii.co.jp,2026-06-29
合同会社DMM.com,,,,,,,,,,,,情報通信,大阪府,,https://dmm-corp.com/,2026-06-29
一般社団法人自治体DX推進協議会,,,,,,,,,,03-6683-0106,,財団法人・社団法人・宗教法人,東京都,,https://www.gdx.or.jp/,2026-06-29
株式会社ジオコード,,,,,,,,,,03-6274-8081,,サービス業,東京都,,https://www.geo-code.co.jp/,2026-06-29
有限会社黒川温泉農園,,,,,,,,,,0967-44-0021,,飲食店・宿泊業,（熊本県,,https://www.okunoyu.com/,2026-06-29
株式会社RemitAid,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社AlbaLink,,,,,,,,,,03-6458-8135,,不動産業,、福井県,,https://albalink.co.jp/,2026-06-29
デジタル・インフォメーション・テクノロジー株式会社,,,,,,,,,,03-6311-6520,,情報通信,北海道,,http://www.ditgroup.jp,2026-06-29
株式会社三菱UFJフィナンシャル・グループ,,,,,,,,,,,,金融・保険業,東京都,,,2026-06-29
Prusa Research a.s.,,,,,,,,,,,,,,,,2026-06-29
一般社団法人 日本テレワーク協会,,,,,,,,,,03-5577-4572,,財団法人・社団法人・宗教法人,東京都,,https://japan-telework.or.jp/,2026-06-29
サントリーホールディングス株式会社,,,,,,,,,,,,製造業,、熊本県,,,2026-06-29
株式会社フォーバル,,,,,,,,,,03-3498-1541,,情報通信,東京都,,https://www.forval.co.jp/,2026-06-29
アスエネ株式会社,,,,,,,,,,,,,,,,2026-06-29
株式会社ギフティ,,,,,,,,,,,,情報通信,東京都,,http://giftee.co.jp/,2026-06-29
株式会社パソナグループ,,,,,,,,,,03-6734-0200,,サービス業,を兵庫県,,http://www.pasonagroup.co.jp/,2026-06-29
株式会社サンヴィレッジ,,,,,,,,,,048-729-8891,,建設業,東京都,,https://sunvillage-co-ltd.com/,2026-06-29
株式会社エコデシック,,,,,,,,,,,,,神奈川県,,,2026-06-29
株式会社NTTファシリティーズ,,,,,,,,,,03-5444-5112,,建設業,東京都,,https://www.ntt-f.co.jp/,2026-06-29
株式会社マーケットエンタープライズ,,,,,,,,,,03-5159-4060,,商業（卸売業、小売業）,ー鳥取県,,http://www.marketenterprise.co.jp/,2026-06-29
株式会社クレイドル,,,,,,,,,,,,,,,,2026-06-29
株式会社フューチャーセッションズ,,,,,,,,,,03-6427-9911,,サービス業,東京都,,https://www.futuresessions.com/,2026-06-29
公益財団法人 横浜市芸術文化振興財団,,,,,,,,,,045-221-0212,,財団法人・社団法人・宗教法人,,,http://p.yafjp.org/jp,2026-06-29
Well Body株式会社,,,,,,,,,,,,サービス業,東京都,,https://offi-stretch.com/,2026-06-29
ベジタブルテック株式会社,,,,,,,,,,06-4400-6941,,商業（卸売業、小売業）,。兵庫県,,https://vegetabletech.co.jp/,2026-06-29
株式会社ジェイアール東海ホテルズ,,,,,,,,,,052-584-1222,,飲食店・宿泊業,：愛知県,,https://www.associa.com/,2026-06-29
一般社団法人心健美,,,,,,,,,,,,サービス業,東京都,,,2026-06-29
一般社団法人LITTLE ARTISTS LEAGUE,,,,,,,,,,070-9002-0986,,教育・学習支援業,年兵庫県,,https://www.littleartistsleague.org,2026-06-29
特定非営利活動法人両育わーるど,,,,,,,,,,,,医療・福祉,東京都,,https://ryoiku.org/info/,2026-06-29
株式会社Zeal's  Planning,,,,,,,,,,011-215-4280,,飲食店・宿泊業,北海道,,,2026-06-29
さんはぴ合同会社,,,,,,,,,,070-8394-5878,,サービス業,報埼玉県,,,2026-06-29
株式会社YStory,,,,,,,,,,,,医療・福祉,東京都,,https://www.ystoryfemtech.com/,2026-06-29
ビズメイツ株式会社,,,,,,,,,,03-3526-2654,,教育・学習支援業,東京都,,https://www.bizmates.co.jp/,2026-06-29
株式会社ファンケル,,,,,,,,,,045-226-1200,,製造業,「岡山県,,http://www.fancl.jp/index.html,2026-06-29
株式会社SENKA,,,,,,,,,,03-6824-5867,,商業（卸売業、小売業）,東京都,,https://kaitori-senka.co.jp/,2026-06-29
株式会社オールハーツ・カンパニー,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社MARU,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社　生活の木,,,,,,,,,,03-3409-1781,,商業（卸売業、小売業）,東京都,,https://www.treeoflife.co.jp/,2026-06-29
Ｇ－ＦＡＣＴＯＲＹ株式会社,,,,,,,,,,03-5325-6868,,サービス業,東京都,,http://g-fac.jp/,2026-06-29
ユナイテッド・スーパーマーケット・ホールディングス株式会社,,,,,,,,,,03-5577-3009,,商業（卸売業、小売業）,東京都,,https://www.usmh.co.jp/,2026-06-29
株式会社イートアンドホールディングス,,,,,,,,,,03-5769-5050,,飲食店・宿泊業,ー滋賀県,,http://www.eat-and.jp,2026-06-29
コナミスポーツ株式会社,,,,,,,,,,03-5769-0573,,サービス業,神奈川県,,https://www.konami.com/sportsclub/corporate/ja/,2026-06-29
ハイアット チェイン サービス リミテッド,,,,,,,,,,03-4332-0365,,飲食店・宿泊業,東京都,,http://www.hyatt.com,2026-06-29
エスパシオエンタープライズ株式会社,,,,,,,,,,052-231-7829,,飲食店・宿泊業,地愛知県,,https://www.espacioenterprise.com/,2026-06-29
株式会社キャラット,,,,,,,,,,0745-77-0123,,サービス業,：奈良県,,http://caratt.studio/,2026-06-29
ホテルマネージメントインターナショナル株式会社,,,,,,,,,,,,サービス業,東京都,,https://hmihotelgroup.com/,2026-06-29
株式会社HACCI,,,,,,,,,,03-6661-1736,,サービス業,東京都,,https://arcusmore.com/,2026-06-29
オリックス・ホテルマネジメント株式会社,,,,,,,,,,03-5776-3421,,サービス業,北海道,,https://www.orix-realestate.co.jp/hotelmanagement/,2026-06-29
株式会社アントレ,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社サニーサイドライフ,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社リロバケーションズ,,,,,,,,,,03-6630-7970,,サービス業,東京都,,https://relovacations.com/,2026-06-29
岩崎電気株式会社,,,,,,,,,,03-5846-9010,,製造業,る埼玉県,,https://www.iwasaki.co.jp/,2026-06-29
バーリ合同会社,,,,,,,,,,,,情報通信,東京都,,https://burry.co.jp/company,2026-06-29
株式会社庫や,,,,,,,,,,,,,,,,2026-06-29
店舗情報サービス株式会社,,,,,,,,,,,,不動産業,東京都,,,2026-06-29
名古屋鉄道株式会社,,,,,,,,,,,,,三重県,,,2026-06-29
株式会社　カクシン,,,,,,,,,,,,,東京都,,,2026-06-29
d'strict,,,,,,,,,,,,サービス業,、愛知県,,https://www.dstrict.com/,2026-06-29
reth株式会社,,,,,,,,,,050-3131-8001,,製造業,：長野県,,https://hakubacraft.jp/,2026-06-29
株式会社Omluc,,,,,,,,,,,,情報通信,東京都,,https://omluc.com/,2026-06-29
株式会社チームスピリット,,,,,,,,,,03-4577-7510,,情報通信,東京都,,https://www.teamspirit.co.jp/,2026-06-29
株式会社魁力屋,,,,,,,,,,075-211-3338,,飲食店・宿泊業,東京都,,https://corp.kairikiya.co.jp/,2026-06-29
クロスメディアグループ株式会社,,,,,,,,,,03-5413-3140,,情報通信,東京都,,https://cm-group.jp/,2026-06-29
株式会社AQ Group,,,,,,,,,,,,建設業,：埼玉県,,http://www.aqura.co.jp/,2026-06-29
オプトアップ株式会社,,,,,,,,,,,,サービス業,地宮城県,,https://optup.jp/,2026-06-29
株式会社HRBrain,,,,,,,,,,03-6451-1350,,情報通信,東京都,,https://www.hrbrain.co.jp/,2026-06-29
株式会社ジーエークロッシング,,,,,,,,,,078-303-8118,,サービス業,：兵庫県,,https://xrossing.co.jp/,2026-06-29
SBIインシュアランスグループ株式会社,,,,,,,,,,,,金融・保険業,東京都,,https://www.sbisonpo.co.jp/,2026-06-29
ダイコク電機株式会社,,,,,,,,,,052-581-7111,,製造業,：愛知県,,https://www.daikoku.co.jp/,2026-06-29
KRAFTON JAPAN株式会社,,,,,,,,,,,,情報通信,東京都,,https://krafton.co.jp/,2026-06-29
株式会社タスキホールディングス,,,,,,,,,,03-6447-0575,,サービス業,東京都,,https://tasuki-holdings.co.jp/,2026-06-29
株式会社プロシップ,,,,,,,,,,050-1791-3000,,情報通信,東京都,,https://www.proship.co.jp/,2026-06-29
遊食彩宴居酒屋Jambo家,,,,,,,,,,0725-41-4154,,飲食店・宿泊業,大阪府,,https://izakayajamboya.owst.jp/,2026-06-29
株式会社インテージ,,,,,,,,,,03-5294-0111,,情報通信,東京都,,https://www.intage.co.jp/,2026-06-29
成田国際空港株式会社,,,,,,,,,,,,倉庫・運輸関連業,報千葉県,,https://www.narita-airport.jp/ja/company/,2026-06-29
株式会社アイケンジャパン,,,,,,,,,,092-739-6655,,不動産業,：福岡県,,https://aikenjapan.jp/,2026-06-29
株式会社ビーケー・ジャパン,,,,,,,,,,03-6856-7660,,飲食店・宿泊業,東京都,,https://www.burgerking.co.jp/,2026-06-29
株式会社ASNOVA,,,,,,,,,,,,,愛知県,,,2026-06-29
株式会社ＴＫＣ,,,,,,,,,,,,,,,,2026-06-29
アズワン株式会社,,,,,,,,,,06-6447-1210,,商業（卸売業、小売業）,東京都,,https://www.as-1.co.jp/,2026-06-29
株式会社プリマベーラ,,,,,,,,,,0276-20-6728,,商業（卸売業、小売業）,（群馬県,,https://team-prima.jp/,2026-06-29
株式会社ドクターズプライム,,,,,,,,,,,,,東京都,,,2026-06-29
LINEヤフー株式会社,,,,,,,,,,,,情報通信,東京都,,https://www.lycorp.co.jp/ja/,2026-06-29
株式会社 ヤマダホールディングス,,,,,,,,,,0570-078-181,,商業（卸売業、小売業）,東京都,,https://www.yamada-holdings.jp/,2026-06-29
鳥取県商工会連合会,,,,,,,,,,0857-31-5555,,サービス業,ド鳥取県,,https://kenren.tori-skr.jp/,2026-06-29
株式会社Spoonlabs Japan,,,,,,,,,,,,情報通信,東京都,,https://www.spoonlabs.com/jp/,2026-06-29
株式会社TRAPE,,,,,,,,,,06-6379-3580,,サービス業,大阪府,,https://trape.jp/,2026-06-29
AIストーム株式会社,,,,,,,,,,03-5259-7010,,サービス業,東京都,,https://www.ai-storm.co.jp,2026-06-29
LABOLOGY株式会社,,,,,,,,,,,,, 兵庫県,,,2026-06-29
株式会社ROLEUP,,,,,,,,,,,,,東京都,,,2026-06-29
リーガルテック株式会社,,,,,,,,,,,,,,,,2026-06-29
アーカス・ジャパン株式会社,,,,,,,,,,06-6195-7501,,情報通信,大阪府,,https://www.arcuss-japan.com,2026-06-29
株式会社主婦の友社,,,,,,,,,,,,製造業,。島根県,,https://shufunotomo.co.jp/,2026-06-29
フリュー株式会社,,,,,,,,,,,,,,,,2026-06-29
株式会社MIXI,,,,,,,,,,,,情報通信,東京都,,https://mixi.co.jp/,2026-06-29
ビットバンク株式会社,,,,,,,,,,,,情報通信,東京都,,https://bitbank.cc/,2026-06-29
デジタルグリッド株式会社,,,,,,,,,,,,,,,,2026-06-29
M&Aキャピタルパートナーズ株式会社,,,,,,,,,,03-6770-4305,,サービス業,東京都,,https://www.ma-cp.com/,2026-06-29
株式会社コーボー,,,,,,,,,,,,,東京都,,,2026-06-29
日本ヒューム株式会社,,,,,,,,,,03-3433-4111,,製造業,：愛知県,,https://www.nipponhume.co.jp/,2026-06-29
株式会社ブロードバンドセキュリティ,,,,,,,,,,,,サービス業,東京都,,https://www.bbsec.co.jp/,2026-06-29
プロモツール株式会社,,,,,,,,,,03-5940-6637,,製造業,東京都,,https://www.promotool.jp/,2026-06-29
株式会社PoliPoli,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社ＥＸＩＤＥＡ,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社CARTA ZERO,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社カイトル,,,,,,,,,,,,商業（卸売業、小売業）,東京都,,https://tsunaguya.co.jp/,2026-06-29
株式会社HARTi,,,,,,,,,,,,情報通信,東京都,,https://harti.tokyo,2026-06-29
株式会社タイミー,,,,,,,,,,,,サービス業,東京都,,https://corp.timee.co.jp/,2026-06-29
TELASA株式会社,,,,,,,,,,,,情報通信,東京都,,,2026-06-29
ANYCOLOR株式会社,,,,,,,,,,,,サービス業,東京都,,https://www.anycolor.co.jp,2026-06-29
株式会社フォトクリエイト,,,,,,,,,,,,情報通信,東京都,,https://www.photocreate.co.jp/,2026-06-29
The Orchard Japan,,,,,,,,,,03-3515-5811,,商業（卸売業、小売業）,東京都,,,2026-06-29
株式会社アワーズ,,,,,,,,,,0570-06-4481,,サービス業,和歌山県,,http://www.aws-s.com/,2026-06-29
株式会社PRIZMA,,,,,,,,,,,,,東京都,,,2026-06-29
丸井織物株式会社,,,,,,,,,,03-6427-9411,,製造業,：石川県,,https://www.maruig.co.jp/,2026-06-29
株式会社ClaN Entertainment,,,,,,,,,,03-6421-7607,,サービス業,東京都,,https://clan-entertainment.com/,2026-06-29
株式会社キョードーメディアス,,,,,,,,,,03-3407-8105,,サービス業,東京都,,http://kyodotokyo.com,2026-06-29
株式会社トモトモ,,,,,,,,,,,,サービス業,東京都,,,2026-06-29
SKECHERS JAPAN G.K.,,,,,,,,,,0120-056-505,,商業（卸売業、小売業）,東京都,,https://www.jp.skechers.com/,2026-06-29
株式会社ウィゴー,,,,,,,,,,03-6400-5051,,サービス業,東京都,,https://wego.jp,2026-06-29
富士商グループホールディングス株式会社,,,,,,,,,,0836-81-1111,,商業（卸売業、小売業）,：山口県,,https://www.fujisho-ghd.co.jp/,2026-06-29
ウェスキー株式会社,,,,,,,,,,050-1746-8322,,商業（卸売業、小売業）,東京都,,https://weskiii.com,2026-06-29
note株式会社,,,,,,,,,,,,情報通信,東京都,,https://note.jp/,2026-06-29
株式会社jig.jp,,,,,,,,,,,,情報通信,、福井県,,https://www.jig.jp/,2026-06-29
株式会社foriio,,,,,,,,,,,,サービス業,、秋田県,,https://www.company.foriio.com/,2026-06-29
株式会社ブックリスタ,,,,,,,,,,,,情報通信,東京都,,http://www.booklista.co.jp/,2026-06-29
日本オーチス・エレベータ株式会社,,,,,,,,,,,,製造業,東京都,,https://www.otis.com/ja/jp/,2026-06-29
株式会社セルシス,,,,,,,,,,,,情報通信,東京都,,https://www.celsys.com/,2026-06-29
株式会社 TCL JAPAN ELECTRONICS,,,,,,,,,,,,サービス業,東京都,,https://www.tcl.com/jp/ja,2026-06-29
LGエレクトロニクス・ジャパン株式会社,,,,,,,,,,,,製造業,東京都,,,2026-06-29
日本ジェラート協会,,,,,,,,,,03-6907-3535,,財団法人・社団法人・宗教法人,東京都,,http://www.italiangelato-kyokai.com/,2026-06-29
エムエスアイコンピュータージャパン株式会社,,,,,,,,,,03-6262-9900,,情報通信,東京都,,,2026-06-29
GTF株式会社,,,,,,,,,,,,サービス業,東京都,,https://www.global-taskforce.net/,2026-06-29
株式会社タムロン,,,,,,,,,,,,製造業,報埼玉県,,https://www.tamron.com/jp/,2026-06-29
学校法人創志学園,,,,,,,,,,,,教育・学習支援業,東京都,,https://seg.ac.jp/,2026-06-29
株式会社FAITHNETWORK,,,,,,,,,,03-6804-5837,,不動産業,東京都,,https://faithnetwork.co.jp/,2026-06-29
EIZO株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社ピーチ･ジョン,,,,,,,,,,03-6418-7888,,商業（卸売業、小売業）,東京都,,http://www.peachjohn.co.jp,2026-06-29
株式会社INFORICH,,,,,,,,,,03-4500-9219,,情報通信,東京都,,https://www.chargespot.jp/,2026-06-29
株式会社バッファロー,,,,,,,,,,03-4213-1122,,製造業,東京都,,https://www.buffalo.jp/,2026-06-29
株式会社アイ･オー･データ機器,,,,,,,,,,,,製造業,：石川県,,http://www.iodata.jp/,2026-06-29
一般社団法人　日本自動車連盟,,,,,,,,,,03-3578-2811,,財団法人・社団法人・宗教法人,（福岡県,,https://jaf.or.jp/,2026-06-29
SHINKA株式会社,,,,,,,,,,,,サービス業,神奈川県,,https://shinka-jp.com/,2026-06-29
株式会社キズキ,,,,,,,,,,03-6273-0796,,教育・学習支援業,東京都,,https://kizuki-corp.com/,2026-06-29
日本たばこ産業株式会社,,,,,,,,,,,,製造業,東京都,,,2026-06-29
株式会社オランダ家,,,,,,,,,,043-241-4111,,商業（卸売業、小売業）,：千葉県,,https://orandaya.jp/,2026-06-29
株式会社ニトリホールディングス,,,,,,,,,,011-330-6200,,商業（卸売業、小売業）,東京都,,https://www.nitorihd.co.jp/,2026-06-29
株式会社adapt retailing,,,,,,,,,,03-6433-9045,,商業（卸売業、小売業）,東京都,,https://cocacoca.jp/,2026-06-29
株式会社パンクチュアル,,,,,,,,,,,,サービス業,：高知県,,https://punctual.co.jp/,2026-06-29
株式会社 ジェイアール東海高島屋,,,,,,,,,,052-566-1101,,商業（卸売業、小売業）,報愛知県,,https://www.jr-takashimaya.co.jp/,2026-06-29
江井ヶ嶋酒造株式会社,,,,,,,,,,,,製造業,：兵庫県,,https://www.ei-sake.jp/,2026-06-29
株式会社eve autonomy,,,,,,,,,,,,製造業,、静岡県,,https://eveautonomy.com/,2026-06-29
チムニー株式会社,,,,,,,,,,03-5839-2600,,飲食店・宿泊業,東京都,,https://www.chimney.co.jp/,2026-06-29
株式会社コメリ,,,,,,,,,,,,商業（卸売業、小売業）,：新潟県,,https://www.komeri.bit.or.jp/,2026-06-29
株式会社ソフィア,,,,,,,,,,03-5574-7031,,サービス業,東京都,,https://www.sofia-inc.com/,2026-06-29
株式会社AI Hack,,,,,,,,,,,,,東京都,,,2026-06-29
