企業名,法人番号,採用担当者名,担当者確度,取得手法,取得元,役職,部署,根拠URL,根拠,電話番号,従業員数,業種,都道府県,新卒フラグ,公式URL,取得日
株式会社山口製作所,1240001024840,,,,,,,,,0826-46-3331,130,発電所やプラント設備の部品を中心に、ロケット発射台やジェットコースターレールなど大型金属製品を設計・製造するものづくり企,広島県安芸高田市向原町戸島２４８９番地,,https://www.yamaguchi1965.jp/,2026-06-25
株式会社くまもと健康支援研究所,1330001007381,,,,,,,,,096-349-7712,260,健康保健指導、介護予防サービス、健康関連コンサルティング,熊本県熊本市東区御領６丁目８番２０号,,http://www.kwsi.co.jp/company/,2026-06-25
株式会社タキズミ,1010001004642,,,,,,,,,03-5395-7770,130,,東京都文京区大塚３丁目３８番８号,,https://www.takizumi.com/,2026-06-25
錦電サービス株式会社,1010001014591,,,,,,,,,03-5284-9752,150,建物サービス,東京都足立区千住旭町３８番１号２０１,,http://www.kinden-service.co.jp/,2026-06-25
大東プレス工業株式会社,1120001002107,,,,,,,,,06-6911-4751,128,自動車部品（バックミラー）製造販売,大阪府大阪市鶴見区横堤４丁目１番３１号,,http://www.daito-press.co.jp/,2026-06-25
丸一海運株式会社,1120001028168,,,,,,,,,06-6554-1581,103,一般港湾運送業、利用運送業、運送取次業、通関業 航空貨物取扱業、毒劇物一般販売業,大阪府大阪市大正区三軒家西３丁目１２番４号,,https://www.mkc-net.co.jp/index.html,2026-06-25
株式会社ミキ,1180001015631,,,,,,,,,0570-00-3993,114,車椅子製造販売,愛知県名古屋市南区豊３丁目３８番１０号,,http://kurumaisu-miki.co.jp/,2026-06-25
エブリ株式会社,1120001041939,,,,,,,,,06-6963-6060,150,フィールドサービスソリューション・運用支援サービスソリューション・システム開発ソリューション・ＷＥＢサイト構築ソリューシ,大阪府大阪市城東区森之宮１丁目６番１１１号,,https://www.every365.co.jp/,2026-06-25
株式会社イング,1120001037350,,,,,,,,,06-6341-0181,150,○幼児教育 ○小・中・高校生対象の学習塾の運営 ○大学生・社会人対象の資格取得教室の運営 ○学校法人・企業団体対象出張講,大阪府大阪市北区梅田１丁目１１番４－２００号,,http://www.ing-edu.com/,2026-06-25
サンタクシー株式会社,1020001026768,,,,,,,,,045-622-9923,120,タクシー・ハイヤー,神奈川県横浜市中区かもめ町２０番地,,https://suntaxi.com/,2026-06-25
株式会社モリテックス,1013301029292,,,,,,,,,045-913-5800,144,マシンビジョンシステム、画像機器、光通信関連機器、機能性商品、光機商品および関連製品の製造販売並びに輸出入,神奈川県横浜市青葉区あざみ野南１丁目３番地３,,https://www.moritex.co.jp/,2026-06-25
株式会社山之内製作所,1020001024697,,,,,,,,,045-264-4492,124,航空機部品、医療器部品、宇宙部品など精密機器部品など製造,神奈川県横浜市神奈川区片倉１丁目８番１８号,,https://www.ysec.jp/,2026-06-25
トナミ国際物流株式会社,1020001028054,,,,,,,,,03-5767-8012,106,一般港湾運送事業および通関業,神奈川県横浜市中区山下町２３番地日土地山下町ビル７階,,https://www.tglc.co.jp/,2026-06-25
株式会社大宮國際ゴルフ場,1030001001530,,,,,,,,,048-624-5770,100,ゴルフ場,埼玉県さいたま市西区大字宝来９１０番地,,https://www.okcc.co.jp/,2026-06-25
株式会社埼玉県魚市場,1030001003411,,,,,,,,,048-666-3101,107,水産卸売業,埼玉県さいたま市北区吉野町２丁目２２６番地１,,https://saitamauoiti.co.jp/,2026-06-25
株式会社愛工舎製作所,1030001020860,,,,,,,,,048-441-3366,129,食品加工機器製造販売,埼玉県蕨市中央７丁目３７番６号,,https://aicohsha.co.jp/,2026-06-25
山二ガス株式会社,1030001025232,,,,,,,,,04-2994-8021,117,ＬＰＧ供給・販売他,埼玉県所沢市北原町９２１番地２,,https://www.yamani-gas.jp/,2026-06-25
西部スチール株式会社,1030001045370,,,,,,,,,049-267-1181,113,鉄筋工事業,埼玉県志木市幸町３丁目１６番７号,,https://www.seibustl.jp/,2026-06-25
東武レジャー企画株式会社,1030001052086,,,,,,,,,0480-93-1200,150,遊園地・動物園・プール事業,埼玉県南埼玉郡宮代町大字須賀１１０番地,,https://www.tobuzoo.com/,2026-06-25
株式会社サン精密化工研究所,1030001030736,,,,,,,,,0480-21-5616,108,プラスチック精密部品用金型の製造・販売、プラスチック精密部品の製造・販売,埼玉県久喜市所久喜７０７番地４,,https://www.sanseimitsu.co.jp/,2026-06-25
株式会社ケーズネットワーク,1040001009548,,,,,,,,,043-203-3601,102,店舗企画・運営、営業指導、販促物の企画・制作・印刷 ・まあーなべや（鍋料理専門店） ・ハリウッドスター（カラオケ店） ・,千葉県千葉市中央区中央港１丁目２８番６号ケーズリゾートビル,,http://ksnetwork.co.jp/,2026-06-25
株式会社ベールヘルツ,1040001039421,,,,,,,,,0120-318-826,100,当社は介護保険・障害福祉サービス指定を受け、以下の事業を行っております。 【介護保険サービス】 ・ホームヘルプサービス,千葉県松戸市松戸新田３０番地,,https://veilherz-mirai.jp/,2026-06-25
株式会社ＹＫＫ　ＡＰラクシー,1040001037227,,,,,,,,,0120-552-028,150,ビル・マンション外装リニューアル業,千葉県松戸市東松戸３丁目７番地の２１,,https://www.ruxy.co.jp/,2026-06-25
株式会社イシド,1040001043786,,,,,,,,,047-492-2388,115,国内外における珠算塾の運営、 国内外におけるフランチャイズ事業 珠算教材の開発、販売、 Ｅ－ラーニング開発、運営、販売,千葉県白井市堀込１丁目１番１２号,,https://www.soroban.co.jp/,2026-06-25
富士臨海株式会社,1040001051194,,,,,,,,,0438-62-0775,125,1.海上・陸上入出荷補助業務、海上防災業務、内航運送取次業務、消防防災業務及びその他構内諸作業 2.原油備蓄基地の運転管,千葉県袖ケ浦市北袖１番地,,http://www.fujirinkai.co.jp/,2026-06-25
株式会社シーエス,1040001022311,,,,,,,,,03-5654-9607,120,,千葉県市川市行徳駅前１丁目５番１３－２０３号,,https://cs-ltd.info/company/,2026-06-25
サンコーテック株式会社,1040001053975,,,,,,,,,03-5610-1600,122,産業機械器具レンタル及び販売,千葉県市原市青柳２丁目１１番地１,,https://www.sankotech.co.jp/,2026-06-25
株式会社ニューオークボ,1040001066226,,,,,,,,,04-7192-5200,111,スパゲティ・生スパゲティ・マカロニの製造販売,千葉県柏市高柳８５９番地５,,https://nama-pasta.com/,2026-06-25
株式会社シンク・ラボラトリー,1040001065715,,,,,,,,,04-7143-6760,145,・グラビア製版装置の製造・販売 ・グラビア製版用資材の製造・販売,千葉県柏市高田１２０１番地の１１,,https://www.think-lab.com/,2026-06-25
株式会社ＫＨＫ野田,1040001071192,,,,,,,,,04-7129-4921,118,KHK標準歯車の製造,千葉県野田市中里１４３番地,,https://www.khknoda.co.jp/,2026-06-25
日本ジッパーチュービング株式会社,1140001012228,,,,,,,,,03-1234-5678,116,配線結束保護チューブ、EMC（電磁波障害）防止対策製品及び熱対策カバーの設計・製造・販売,兵庫県神戸市中央区京町７１番地,,https://www.ztj.co.jp/,2026-06-25
エイチ・ワイ・ホスピタリティ・エンタープライズ株式会社,1140001021641,,,,,,,,,078-271-3711,100,ホテル・レストラン業,兵庫県神戸市中央区山本通３丁目１４番１５号,,http://www.kobe-kitanohotel.co.jp/,2026-06-25
株式会社ＩＺＵＳＨＩ,1130001006858,,,,,,,,,06-6747-6181,112,精密機械・器具販売,京都府京都市左京区古川町通三条上る東門前町５１８番地,,https://www.ztec-izushi.co.jp/,2026-06-25
株式会社西村製作所,1130001011395,,,,,,,,,075-681-0351,136,スリッター（自動切断巻取機）の設計・製作・販売・メンテナンス,京都府京都市南区上鳥羽南苗代町２１番地,,https://www.ns-slitter.co.jp/,2026-06-25
株式会社玉屋,1130001011148,,,,,,,,,075-692-2250,104,食品包装資材製造販売,京都府京都市南区上鳥羽苗代町２３番地の２,,https://www.tamaya-net.co.jp/,2026-06-25
山中産業株式会社,1130001002130,,,,,,,,,075-802-5397,125,飲料用フィルター、ラッピングリボン製造販売,京都府京都市右京区花園扇野町１７番地,,https://yamanaka-sangyo.jp/,2026-06-25
京都グレインシステム株式会社,1130001019513,,,,,,,,,075-353-8833,116,穀類の焙煎加工,京都府京都市下京区油小路通木津屋橋下る北不動堂町４８０番地資生堂京都ビル,,https://www.kyoto-grain.co.jp/,2026-06-25
株式会社よーじや,1130001023052,大森,0.7,自社採用ページ深掘り,自社採用ページ,人事部,人事部,https://www.yojiya.co.jp/,人事課　大森 朋子さん,075-354-1707,123,小売業,京都府京都市下京区寺町通四条下る貞安前之町５８９番地,,https://www.yojiya.co.jp/,2026-06-25
日本タブレット株式会社,1130001032540,,,,,,,,,0774-20-5885,120,健康機能食品（健康食品、栄養機能食品、特定保健用食品等）の受託製造及び研究開発,京都府宇治市槇島町目川１４９番地の１,,https://japan-tab.com/,2026-06-25
株式会社ジー・エス・タカハシ,1290001007857,,,,,,,,,092-741-3231,134,インテリア資材製造卸販売業,福岡県福岡市中央区天神３丁目１０番１０号,,https://www.gs-takahashi.co.jp/,2026-06-25
文化タクシー株式会社,1290001004805,,,,,,,,,092-865-0808,136,旅客普通自動車運送業,福岡県福岡市城南区南片江１丁目２８番２７号,,https://bunka-taxi.co.jp/,2026-06-25
株式会社フォーカート,1290001011322,,,,,,,,,092-922-3611,130,雑貨の卸・小売り（ジブリ商品、はちみつ、着物、オルゴール、各種キャラクターグッズ、和雑貨、ガラス細工、オリジナルＴシャツ,福岡県福岡市博多区古門戸町１０番１４号,,https://www.folkart.co.jp/,2026-06-25
三和陸運株式会社,1290001020273,,,,,,,,,092-331-5782,140,花き輸送、飼料運搬、一般貨物輸送,福岡県糸島市高祖１０２５番地２,,https://www.sanwa-express.com/,2026-06-25
西部ガス都市開発株式会社,1290001014052,,,,,,,,,092-633-2450,142,1．不動産の売買、賃貸借、仲介、管理ならびに建築の設計、監理、施工等 2．都市開発等に関する調査、企画、設計、監理等 3,福岡県福岡市博多区千代１丁目１７番１号,,https://www.sg-ud.co.jp/,2026-06-25
株式会社鈴木東建,1430001011282,,,,,,,,,011-768-8785,105,建設業,北海道札幌市西区八軒四条東５丁目１番４８号,,https://suzukitoken.jp/,2026-06-25
丸水札幌中央水産株式会社,1430001023716,,,,,,,,,011-643-1234,121,水産物卸売業（札幌市中央卸売市場）,北海道札幌市中央区北十二条西２０丁目２番１号,,https://www.marusui-net.co.jp/,2026-06-25
株式会社ＦＰコーポレーション,1430001040158,,,,,,,,,0120-073-215,110,その他製造業,北海道札幌市東区北四十二条東１５丁目１番１号,,https://www.fpcorp.co.jp/,2026-06-25
株式会社北海道ニッスイ,1430001037996,,,,,,,,,011-644-8601,112,卸売業、水産加工業、冷蔵庫業,北海道札幌市西区二十四軒一条２丁目４番２５号,,https://www.do-nissui.co.jp/,2026-06-25
愛工業株式会社,1080001000024,,,,,,,,,054-286-0305,150,プラスチック製品製造業,静岡県静岡市駿河区登呂６丁目２番５号,,https://aikogyo.co.jp/principle/,2026-06-25
株式会社メガロ静岡,1080001008356,,,,,,,,,054-268-2300,105,プラスチック部品射出成形,静岡県静岡市駿河区北丸子１丁目７番３０号,,https://www.megashizu.info/,2026-06-25
野口リゾートマネジメント株式会社,1430001058043,,,,,,,,,0143-84-2350,143,宿泊業,北海道登別市登別温泉町２０３番地１,,https://www.noguchi-g.com/,2026-06-25
株式会社イワサキ経営,1080101002531,前原,0.7,自社採用ページ深掘り,自社採用ページ,採用担当,,https://www.tax-iwasaki.com/recruit/news/2026/95797/,採用担当：前原,055-922-9870,116,経営コンサルタント業　他付随業務,静岡県沼津市大岡９８４番地の１,,https://www.tax-iwasaki.com/,2026-06-25
株式会社リカバリー,1080001012416,,,,,,,,,054-631-6690,149,障害者総合支援法・児童福祉法に基づく、就労継続支援事業及び放課後等デイサービス【リカバリー】の運営・管理,静岡県藤枝市末広２丁目８番１７,,https://recovery-sh.jp/,2026-06-25
株式会社なすび,1080001008843,,,,,,,,,054-347-7888,131,主に和食店を中心に静岡市内に13店舗、富士市に1店舗を展開。 その他海外事業として、アメリカ合衆国ハワイ州の和菓子店に資,静岡県静岡市清水区谷田８番２号,,https://www.nasubi-ltd.co.jp/,2026-06-25
株式会社カネトモ,1080001014718,萩原,0.7,自社採用ページ深掘り,自社採用ページ,採用担当,,https://kanetomo.com/recruit/application-guidelines/,採用担当　萩原,054-643-1515,148,１．生鮮・冷凍マグロの卸売 ２．マグロの冷凍加工 ３．倉庫運輸業,静岡県藤枝市平島６９８番地の１,,https://kanetomo.com/,2026-06-25
安全ガード株式会社,1080101006838,,,,,,,,,055-999-1711,128,警備業,静岡県駿東郡長泉町下土狩１０９８番地の８,,http://www.anzen-guard.jp/,2026-06-25
株式会社うなぎ藤田浜松店,1080401000664,,,,,,,,,053-438-1515,100,うなぎ料理専門店,静岡県浜松市中央区小豆餅３丁目２１番１２号,,https://www.unagifujita.com/,2026-06-25
広島荷役株式会社,1240001009544,,,,,,,,,082-254-8889,105,１．港湾運送事業 ２．港湾運送関連事業 ３．一般区域貨物自動車運送事業 ４．通関業,広島県広島市南区宇品海岸２丁目２３番２７号,,https://hi-niyaku.co.jp/,2026-06-25
四国パック株式会社,1080101010617,,,,,,,,,0748-20-2025,131,紙容器製造,静岡県富士市大渕４２２６番地２,,https://www.shikokupak.co.jp/,2026-06-25
株式会社いでしたケアサービス,1240001020781,,,,,,,,,042-595-6203,130,株式会社いでしたケアサービスは、広島県広島市を中心に通所介護事業所・居宅介護支援事業所を運営しております。「お客様の笑顔,広島県広島市中区紙屋町１丁目１番２０号いよぎん広島ビル５０３,,https://ideshita-care.jp/,2026-06-25
日産部品山陽販売株式会社,1240001008538,,,,,,,,,082-238-2811,130,自動車部品の卸売業,広島県広島市安佐南区長束４丁目１９番７号,,https://buhin.nissan.co.jp/SANYO/,2026-06-25
広島プラスチック株式会社,1240001022662,,,,,,,,,0824-28-0048,109,プラスチック製品製造販売,広島県東広島市八本松町米満字小丸山１０１１８番地１,,https://www.hiropla.co.jp/,2026-06-25
山陽マシン株式会社,1240001033016,,,,,,,,,084-934-9305,121,各種工作機械の製造・販売,広島県福山市今津町大明神１１２番地の２,,http://www.sanyomachine.co.jp/,2026-06-25
株式会社深松組,1370001010035,,,,,,,,,022-271-9211,119,建設業,宮城県仙台市青葉区荒巻本沢２丁目１８番１号,,https://fukamatsugumi.co.jp/,2026-06-25
株式会社帝産キャブ仙台,1370001005596,,,,,,,,,0120-117-101,110,タクシー業,宮城県仙台市宮城野区扇町３丁目９番１１号,,https://www.teisantaxi.jp/,2026-06-25
株式会社プラス・アルトラ,1370001013401,,,,,,,,,022-266-7880,138,美容室経営,宮城県仙台市青葉区本町１丁目９番２号,,http://plus-altra.co.jp/,2026-06-25
株式会社若柳タムラ製作所,1370201003037,,,,,,,,,0228-32-2211,123,電子部品・デバイス・電子回路製造業,宮城県栗原市若柳字川南上堤４０番地の１,,https://wakayanagitamura.com/,2026-06-25
株式会社愛工大興,2013301006753,,,,,,,,,022-231-4142,134,電力・電気 送電線の建設工事と屋内電気設備工事を中心に事業を展開。電気を地域の皆様のもとに届けるための送電線の設置や建物,宮城県仙台市若林区卸町３丁目３番地の１３,,https://www.ai-taikoh.co.jp/csr/,2026-06-25
株式会社緒方製作所,1370201000075,,,,,,,,,0229-39-0532,136,電機器具部品の製造販売等,宮城県大崎市田尻字町尻１５番地の１,,https://www.ogata-ss.jp/,2026-06-25
株式会社阿部善商店,1370601000030,,,,,,,,,0223-64-2155,111,食品製造・販売,宮城県塩竈市中の島１番１１号,,https://abezen.co.jp/,2026-06-25
株式会社三ツ葉パーツ,1110001008344,,,,,,,,,0256-72-4136,105,自動車部品・用品の卸売業,新潟県新潟市西蒲区潟頭４４７番地３,,https://mitsubah.com/,2026-06-25
山崎工業株式会社,1110001017650,,,,,,,,,0257-21-3311,131,精密プレス加工金型製造、プレス量産加工,新潟県柏崎市大字上田尻３５６９番地１,,https://yamazakikogyo.co.jp/,2026-06-25
株式会社飯塚鉄工所,1110001017147,,,,,,,,,0257-23-5611,131,金属部品加工製造業,新潟県柏崎市半田３丁目１５番１６号,,https://www.e-iizuka.co.jp/,2026-06-25
菊水酒造株式会社,1110001012552,,,,,,,,,0120-230-101,127,清酒製造業,新潟県新発田市島潟７５０番地,,http://www.kikusui-sake.com/home/jp/,2026-06-25
株式会社国土,2110001000044,,,,,,,,,06-0905-8890,129,橋梁架設、橋梁撤去、大型クレーンリース、重量物・長尺物輸送,新潟県新潟市西区善久１０６８番地１,,https://www.k-kokudo.co.jp/,2026-06-25
ダイエープロビス株式会社,1110001022741,,,,,,,,,0120-121-850,118,総合建設業 建築工事一式、土木工事一式 宅地建物取引業、一級建築士事務所,新潟県長岡市宝４丁目２番地２５,,https://www.daiei-probis.com/,2026-06-25
株式会社ＡＮＸ,1100001009475,,,,,,,,,0268-37-1500,130,情報処理サービス業,長野県上田市下之郷８１３番地１１,,https://anx.inc/,2026-06-25
株式会社萩田換地,1110001027666,,,,,,,,,0259-52-2145,110,不動産業、建設業、飲食業,新潟県佐渡市東大通１２２０番地７,,https://www.hagita-kanchi.co.jp/,2026-06-25
信越電線株式会社,1100001009806,,,,,,,,,0268-72-2933,131,マグネットワイヤーの製造及び販売,長野県上田市常田１丁目１番４０号,,https://www.shinetsudensen.com/,2026-06-25
中央アルプス観光株式会社,1100001021298,小田切,0.7,自社採用ページ深掘り,自社採用ページ,採用担当,,https://www.chuo-alps.com/recruit/,採用担当：小田切,0265-83-3107,122,索道旅客運輸業,長野県駒ヶ根市赤穂７５９番地４８９,,https://www.chuo-alps.com/,2026-06-25
株式会社カヤマ,1100001011472,,,,,,,,,0268-82-2439,111,自動車部品の切削加工（主にカーエアコンコンプレッサー部品）,長野県埴科郡坂城町大字坂城４４８７番地１,,http://www.kayama-sakaki.co.jp/,2026-06-25
株式会社天龍,1100001022593,,,,,,,,,0265-26-7550,101,株式会社 天龍では、炭素繊維・グラス繊維の研究開発をし、そのノウハウを生かした釣竿・ゴルフシャフトなどの製造・製品化を行,長野県飯田市長野原７００番地４２,,https://www.tenryu-magna.com/,2026-06-25
株式会社大成,1100001021281,,,,,,,,,0120-573-633,125,馬刺し製造販売,長野県上伊那郡飯島町田切１２１２番地４００,,https://www.sakura-kobo.co.jp/,2026-06-25
株式会社諏訪三社電機,1100001029622,,,,,,,,,0266-82-6600,140,電源装置等の電子機器の製造・販売,長野県茅野市豊平５３３５番地,,https://www.suwa.sansha.co.jp/,2026-06-25
高安株式会社,1200001007238,,,,,,,,,058-382-2231,138,再生ポリエステル短繊維の製造販売、再生ナイロン樹脂（原料）の製造・販売、不織布の製造販売 合成繊維原料の販売　荷資材回,岐阜県各務原市蘇原村雨町３丁目４７番地,,https://www.takayasu-rf.co.jp/,2026-06-25
株式会社ヨシケイ岐阜,1200001012675,,,,,,,,,0120-253-711,107,夕食の献立提案と献立に合わせた材料セットの販売宅配,岐阜県関市戸田５６番地１,,https://yoshikei-it.com/,2026-06-25
亀山建設株式会社,1200001019051,,,,,,,,,0575-22-0637,101,寺院建築の設計施工を主する建設業,岐阜県関市稲口１０３７番地,,http://www.e-kameyama.jp/,2026-06-25
恵那ダンボール株式会社,1200001023664,,,,,,,,,0573-25-3105,100,,岐阜県恵那市長島町中野７９１番地の１,,http://www.enadan.co.jp/,2026-06-25
新東海ダイカスト工業株式会社,1200001019778,,,,,,,,,0575-27-3066,135,軽合金鋳造の事業,岐阜県関市千疋１０６１番地１,,http://stdc.co.jp/,2026-06-25
株式会社タカコム,1200001022121,,,,,,,,,0570-03-8811,145,情報通信機械器具の開発、製造、販売,岐阜県土岐市下石町字西山３０４番地７０９,,https://www.takacom.co.jp/,2026-06-25
内藤電機株式会社,2200001003806,,,,,,,,,058-251-8241,150,学校・病院・公共施設から店舗・住宅・工場まで幅広い 分野の総合電気工事の設計・施工を行っております。 また、光通信やモバ,岐阜県岐阜市都通２丁目１６番地,,https://www.naito-ec.co.jp/,2026-06-25
日建ヘルスメディカル株式会社,2200001006180,,,,,,,,,058-215-8662,100,訪問介護 訪問看護 小規模多機能型居宅介護支援 居宅介護支援事業 福祉用具レンタル・販売、および福祉住宅改修事業 保険代,岐阜県岐阜市今町４丁目２２番地,,http://www.gifu-healthmedical.jp/,2026-06-25
株式会社ビルマネージメント,1290001025818,,,,,,,,,092-292-1868,251,ビルメンテナンス,福岡県福岡市博多区東光２丁目３番２０号,,http://www.buil-manage.com/,2026-06-25
阪神園芸株式会社,1140001070003,,,,,,,,,0798-47-3538,263,造園工事業 緑地管理業 運動場の整備・設計・施工 公園等の指定管理業務,兵庫県西宮市甲子園浦風町１６番２４号,,https://www.hanshinengei.co.jp/,2026-06-25
株式会社ビック,2380001017771,安部真理子,0.7,自社採用ページ深掘り,自社採用ページ,人事担当,人事担当安部,https://www.bicc.jp/recruit/,人事担当安部真理子,0242-28-7441,276,総合ビル管理・警備,福島県会津若松市城東町１４番５１号ラフィーネ城東１Ｆ,,https://www.bicc.jp/,2026-06-25
アインズ株式会社,2160001010617,,,,,,,,,0748-58-8101,260,印刷・同関連業,滋賀県蒲生郡竜王町鏡２２９１番地３,,https://www.shiga-web.or.jp/eins/,2026-06-25
株式会社山陽セフティ,1260001002654,,,,,,,,,086-363-1101,278,警備業 （施設警備、機械警備、イベント警備）,岡山県岡山市北区西長瀬１２０６番地７,,https://www.sanyo-safety.com/,2026-06-25
株式会社オーヤラツクス,1010001013305,,,,,,,,,03-3263-6201,177,医薬品製造販売業,東京都千代田区麹町１丁目６番地２,,https://www.oyalox.co.jp/,2026-06-25
株式会社鈴勇商店,1370301000702,,,,,,,,,0225-86-5852,178,ステンレス・特殊金属全般・製鋼原料 金属製品製造業(再生資源処理加工業),宮城県石巻市鹿又字山下西１２２番地１,,https://www.suzuyu.co.jp/,2026-06-25
日本設備管理株式会社,1040001066176,,,,,,,,,047-143-2902,196,ビルメンテナンス業,千葉県柏市高田１３７６番地,,http://www.nihon-setsubi.co.jp/index.html,2026-06-25
中島硝子工業株式会社,1260001018295,,,,,,,,,0866-62-1237,217,機能ガラス製造販売,岡山県井原市木之子町５３０１番地の２,,https://www.ngci.co.jp/,2026-06-25
糸魚川二幸株式会社,1110001021875,,,,,,,,,025-552-7417,177,ビルメンテナンス業,新潟県糸魚川市押上２丁目１４番１３号,,https://itoigawa-nikoh.co.jp/,2026-06-25
株式会社クラウン警備保障,1190001010920,,,,,,,,,0598-29-1771,180,機械警備業務、ホームセキュリティサービス、施設警備業務、交通誘導警備業務、雑踏警備業務、保安警備業務,三重県松阪市久保町１８５５番地５０３,,http://www.clg.co.jp/,2026-06-25
愛知株式会社,1180001015879,,,,,,,,,052-961-2111,219,,愛知県名古屋市東区筒井３丁目２７番２５号,,https://www.pref.aichi.jp/,2026-06-25
東京法令出版株式会社,1100001002125,,,,,,,,,03-5321-1111,204,,長野県長野市南千歳町１００５番地,,https://www.metro.tokyo.lg.jp/,2026-06-25
日本検査キューエイ株式会社,1010001062013,,,,,,,,,03-5253-2111,200,,東京都中央区入船２丁目１番１号,,https://www.cao.go.jp/,2026-06-25
百五ビジネスサービス株式会社,1190001000896,,,,,,,,,0120-808-105,175,その他事業サービス業,三重県津市本町３３番２１号,,https://www.hyakugo.co.jp/,2026-06-25
日本製紙石巻テクノ株式会社,1370301000974,,,,,,,,,03-5253-2111,162,電装事業部・機械事業部・建設事業部と3事業部制を採用し、紙パルプ・紙加工プラントにとどまらず、あらゆる製造施設を対象とし,宮城県石巻市南光町２丁目２番１１号,,https://www.cao.go.jp/,2026-06-25
株式会社廣瀨,1110001000103,,,,,,,,,025-377-1501,194,土木事業・建築事業・不動産事業・測量業・産業用太陽光発電事業,新潟県新潟市西区善久８２３番地,,https://www.n-hirose.co.jp/,2026-06-25
株式会社ナンシン,1010001053053,,,,,,,,,03-6892-3016,169,キャスター、台車等製造販売,東京都中央区日本橋人形町１丁目１７番４号,,https://www.nansin.co.jp/,2026-06-25
株式会社一六堂,1010001065395,,,,,,,,,03-3510-6116,270,飲食店の経営,東京都中央区八重洲１丁目６番１号ＴＯＦＲＯＭ・ＹＡＥＳＵ・ＴＯＷＥＲ９階,,https://www.ichirokudo.com/,2026-06-25
株式会社青山メインランド,1010001008998,,,,,,,,,03-5281-4913,183,不動産販売業,東京都千代田区内神田１丁目７番６号北大手町ビル,,https://www.aml.co.jp/,2026-06-25
高島産業株式会社,1100001018476,,,,,,,,,0266-72-8833,232,精密部品加工、デスクトップ型加工機械、各種自動化装置の設計製作、半導体加工、医療機器開発製造,長野県茅野市金沢５６９５番地６,,https://www.takashima.co.jp/,2026-06-25
東海物産株式会社,1010001024070,,,,,,,,,03-3864-6861,188,業務用調味料・食品添加物の製造加工販売,東京都千代田区岩本町１丁目１０番５号,,https://www.tokaibsn.co.jp/,2026-06-25
株式会社プリンストン,1010001028443,,,,,,,,,03-5733-1730,155,コンピューター周辺機器製造・輸入・販売 デジタル会議システムの販売,東京都港区新橋４丁目２１番３号,,http://www.princeton.co.jp/,2026-06-25
株式会社不二レーベル,1030001024936,,,,,,,,,04-2938-7670,158,ラベル・ラベラーの製造及び販売,大阪府大阪市天王寺区上汐６丁目４番１７号,,https://www.fuji-label.co.jp/,2026-06-25
山口金属曲板工業株式会社,1120001021940,,,,,,,,,06-6692-3636,180,金属製品製造,大阪府大阪市阿倍野区阪南町５丁目２３番１５号,,https://www.yamakin-g.com/,2026-06-25
日本紙管工業株式会社,1120001001389,,,,,,,,,06-6952-0674,159,各種産業用紙管の製造及び販売,大阪府大阪市旭区大宮１丁目１１番３号,,https://n-shikan.co.jp/,2026-06-25
大銑産業株式会社,1120001044933,,,,,,,,,06-6220-1122,151,鋳物・建設・土木・化学品・燃料・鉄鋼などの各種素材の販売、建設工事の請負、設計、施工管理ならびに倉庫業などを行う,大阪府大阪市中央区今橋２丁目１番１０号,,https://daisensangyo.co.jp/,2026-06-25
株式会社国盛化学,1180001010178,,,,,,,,,0568-77-5171,201,プラスチック製品製造,愛知県名古屋市瑞穂区下坂町２丁目３６番地,,https://www.stertec.co.jp/~kunimori/,2026-06-25
株式会社高津製作所,1180001006754,,,,,,,,,052-661-3807,242,機械器具製造業,愛知県名古屋市中区錦３丁目４番６号,,https://takatsu-mfg.jp/,2026-06-25
中設エンジ株式会社,1180001031273,富岡,0.7,自社採用ページ深掘り,自社採用ページ,中途採用,人事部,https://www.ce-kk.co.jp/ja/recruit/,人事部　富岡,052-563-5631,229,建築工事、設備工事、機器装置の設置工事、その他建設工事全般に関する企画、設計、監理、施工、保守、エンジニアリング、マネジ,愛知県名古屋市西区牛島町６番１号名古屋ルーセントタワー３７階,,https://www.ce-kk.co.jp/ja/,2026-06-25
コムワークスエンジニアリング株式会社,1180001026075,,,,,,,,,052-884-8411,161,パイプライン設計、測量・調査、情報処理,愛知県名古屋市昭和区白金３丁目１９番１５号,,https://www.com-worx.co.jp/,2026-06-25
山田工業株式会社,1180001021217,,,,,,,,,052-453-1771,173,金属家具製造販売,愛知県名古屋市中村区竹橋町９番９号,,https://www.yamadakg.co.jp/,2026-06-25
湘南交通株式会社,1020001004022,,,,,,,,,045-846-2525,211,一般乗用旅客自動車運送事業（タクシー事業）,神奈川県横浜市港南区丸山台１丁目６番３号,,https://www.shonankotsu.co.jp/,2026-06-25
株式会社グリーンメッセージ,1012401024856,,,,,,,,,070-4251-3591,163,カット野菜製造,神奈川県大和市下鶴間２４１５,,http://www.greenmessage.co.jp/,2026-06-25
株式会社横浜食品サービス,1020001006943,,,,,,,,,045-779-2517,220,大手量販店向け食品の卸売・加工販売,神奈川県横浜市金沢区鳥浜町１番１,,https://www.yokosyoku.co.jp/,2026-06-25
ブリーズベイホテル株式会社,1020001050009,,,,,,,,,045-253-5515,190,ホテル業,神奈川県横浜市中区花咲町１丁目２２番地２,,https://breezbay-group.com/bbh/index.html,2026-06-25
